"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Deadlift (Barbell)",,"",0,"warmup",50,8,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Deadlift (Barbell)",,"",1,"normal",90,8,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Deadlift (Barbell)",,"",2,"normal",100,4,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Deadlift (Barbell)",,"",3,"normal",100,8,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Chest Press (Machine)",,"",0,"warmup",47,12,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Chest Press (Machine)",,"",1,"normal",71,8,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Chest Press (Machine)",,"",2,"normal",83,8,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Chest Press (Machine)",,"",3,"normal",95,9,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Chest Press (Machine)",,"",4,"normal",95,7,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Lat Pulldown (Cable)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Lat Pulldown (Cable)",,"",1,"normal",70,14,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Pull Up",,"",0,"failure",,3,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Triceps Pushdown",,"",0,"normal",45,15,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Triceps Pushdown",,"",1,"normal",55,15,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Triceps Pushdown",,"",2,"normal",65,10,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Triceps Pushdown",,"",3,"normal",60,10,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Triceps Pushdown",,"",4,"dropset",40,15,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Bicep Curl (Dumbbell)",,"",0,"normal",8,10,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Bicep Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Bicep Curl (Dumbbell)",,"",2,"normal",17,8,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Bicep Curl (Dumbbell)",,"",3,"normal",16,18,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Front Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Front Raise (Dumbbell)",,"",1,"normal",11,10,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Front Raise (Dumbbell)",,"",2,"normal",11,10,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Upright Row (Cable)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Upright Row (Cable)",,"",1,"normal",30,15,,,
"Afternoon workout 💪","2 Jun 2025, 17:42","2 Jun 2025, 18:34","","Upright Row (Cable)",,"",2,"normal",40,8,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bench Press (Barbell)",,"",1,"warmup",30,12,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bench Press (Barbell)",,"",2,"warmup",50,5,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bench Press (Barbell)",,"",3,"normal",70,4,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bench Press (Barbell)",,"",4,"normal",80,2,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bench Press (Barbell)",,"",5,"normal",90,2,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bench Press (Barbell)",,"",6,"normal",80,7,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Front Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Front Raise (Dumbbell)",,"",1,"normal",11,11,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Front Raise (Dumbbell)",,"",2,"normal",12,10,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Triceps Extension (Cable)",,"",0,"warmup",15,10,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Triceps Extension (Cable)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Triceps Extension (Cable)",,"",2,"normal",20,12,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Triceps Extension (Cable)",,"",3,"normal",20,10,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bicep Curl (Dumbbell)",,"",0,"normal",11,8,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bicep Curl (Dumbbell)",,"",1,"normal",17,5,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Bicep Curl (Dumbbell)",,"",2,"normal",14,8,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Lateral Raise (Cable)",,"",0,"normal",5,15,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Lateral Raise (Cable)",,"",1,"normal",10,15,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Lateral Raise (Cable)",,"",2,"normal",10,16,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Upright Row (Cable)",,"",0,"normal",25,15,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Upright Row (Cable)",,"",1,"normal",30,15,,,
"Afternoon workout 💪","28 May 2025, 17:45","28 May 2025, 18:42","","Upright Row (Cable)",,"",2,"normal",35,9,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Squat (Barbell)",,"",0,"warmup",30,12,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Squat (Barbell)",,"",1,"normal",50,8,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Squat (Barbell)",,"",2,"normal",70,6,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Squat (Barbell)",,"",3,"normal",80,5,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Squat (Barbell)",,"",4,"normal",90,3,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Squat (Barbell)",,"",5,"normal",80,4,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Deadlift (Barbell)",,"",0,"warmup",50,8,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Deadlift (Barbell)",,"",1,"normal",90,4,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Deadlift (Barbell)",,"",2,"normal",110,3,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Deadlift (Barbell)",,"",3,"normal",130,1,,,
"Afternoon workout 💪","27 May 2025, 17:44","27 May 2025, 18:43","","Deadlift (Barbell)",,"",4,"normal",90,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Incline Bench Press (Barbell)",,"",0,"warmup",10,15,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Incline Bench Press (Barbell)",,"",1,"warmup",30,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Incline Bench Press (Barbell)",,"",2,"normal",50,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Incline Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Incline Bench Press (Barbell)",,"",4,"normal",60,10,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Incline Bench Press (Barbell)",,"",5,"normal",60,13,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Iso-Lateral Row (Machine)",,"",0,"normal",55,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Iso-Lateral Row (Machine)",,"",1,"normal",71,10,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Iso-Lateral Row (Machine)",,"",2,"normal",80,12,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,9,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Seated Incline Curl (Dumbbell)",,"",3,"normal",12,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Seated Incline Curl (Dumbbell)",,"",4,"normal",10,8,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Triceps Dip",,"",0,"normal",,20,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Triceps Extension (Dumbbell)",,"",0,"normal",19,20,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Triceps Extension (Dumbbell)",,"",1,"normal",24,15,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Triceps Extension (Dumbbell)",,"",2,"normal",26,14,,,
"Afternoon workout 💪","26 May 2025, 17:39","26 May 2025, 18:37","","Triceps Extension (Dumbbell)",,"",3,"normal",28,10,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Bench Press (Barbell)",,"",0,"warmup",30,15,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Bench Press (Barbell)",,"",1,"warmup",50,8,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Bench Press (Barbell)",,"",2,"normal",70,6,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Bench Press (Barbell)",,"",3,"normal",80,3,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Bench Press (Barbell)",,"",4,"normal",90,2,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Bench Press (Barbell)",,"",5,"normal",80,8,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Bench Press (Barbell)",,"",6,"normal",70,12,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",40,15,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",50,15,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",60,12,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",60,10,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Triceps Extension (Cable)",,"",0,"warmup",15,18,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Triceps Extension (Cable)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Triceps Extension (Cable)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Triceps Extension (Cable)",,"",3,"normal",20,12,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Preacher Curl (Dumbbell)",,"",0,"normal",8,12,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Preacher Curl (Dumbbell)",,"",1,"normal",10,10,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Preacher Curl (Dumbbell)",,"",2,"normal",10,10,,,
"Afternoon workout 💪","22 May 2025, 17:41","22 May 2025, 18:38","","Preacher Curl (Dumbbell)",,"",3,"normal",10,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Incline Bench Press (Barbell)",,"",0,"warmup",10,15,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Incline Bench Press (Barbell)",,"",1,"warmup",30,20,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Incline Bench Press (Barbell)",,"",2,"normal",50,10,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Incline Bench Press (Barbell)",,"",3,"normal",55,10,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Incline Bench Press (Barbell)",,"",4,"normal",60,9,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Incline Bench Press (Barbell)",,"",5,"normal",60,11,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bent Over Row (Barbell)",,"",0,"normal",30,15,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bent Over Row (Barbell)",,"",1,"normal",50,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bent Over Row (Barbell)",,"",2,"normal",60,7,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bent Over Row (Barbell)",,"",3,"normal",60,8,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Triceps Pushdown",,"",0,"normal",45,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Triceps Pushdown",,"",1,"normal",50,18,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Triceps Pushdown",,"",2,"normal",55,15,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Triceps Pushdown",,"",3,"dropset",60,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bicep Curl (Dumbbell)",,"",0,"normal",11,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bicep Curl (Dumbbell)",,"",1,"normal",17,10,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bicep Curl (Dumbbell)",,"",2,"normal",17,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Bicep Curl (Dumbbell)",,"",3,"normal",17,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",0,"normal",8,15,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",1,"dropset",6,15,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",2,"dropset",4,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",3,"normal",8,15,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",4,"dropset",6,10,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",5,"dropset",4,8,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",6,"normal",8,12,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",7,"dropset",6,10,,,
"Afternoon workout 💪","21 May 2025, 17:47","21 May 2025, 18:53","","Lateral Raise (Dumbbell)",,"",8,"dropset",4,8,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Squat (Barbell)",,"",0,"warmup",30,12,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Squat (Barbell)",,"",1,"normal",50,8,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Squat (Barbell)",,"",2,"normal",70,8,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Squat (Barbell)",,"",3,"normal",80,5,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Squat (Barbell)",,"",4,"normal",85,3,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Romanian Deadlift (Barbell)",,"",0,"normal",50,12,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Romanian Deadlift (Barbell)",,"",1,"normal",70,8,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Romanian Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Afternoon workout 💪","20 May 2025, 17:51","20 May 2025, 18:48","","Romanian Deadlift (Barbell)",,"",3,"normal",90,8,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Incline Bench Press (Smith Machine)",,"",0,"warmup",10,30,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Incline Bench Press (Smith Machine)",,"",1,"warmup",50,6,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,6,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Incline Bench Press (Smith Machine)",,"",3,"normal",70,5,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Incline Bench Press (Smith Machine)",,"",4,"normal",70,4,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Incline Bench Press (Smith Machine)",,"",5,"normal",60,12,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Incline Bench Press (Smith Machine)",,"",6,"normal",50,12,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Single Arm Lat Pulldown",,"",0,"normal",55,12,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Single Arm Lat Pulldown",,"",1,"normal",55,10,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Single Arm Lat Pulldown",,"",2,"normal",55,10,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Triceps Rope Pushdown",,"",0,"normal",30,20,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Triceps Rope Pushdown",,"",1,"normal",35,15,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Triceps Rope Pushdown",,"",2,"normal",35,18,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Triceps Rope Pushdown",,"",3,"normal",35,15,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Seated Incline Curl (Dumbbell)",,"",1,"normal",11,10,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Seated Incline Curl (Dumbbell)",,"",2,"normal",11,10,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Seated Incline Curl (Dumbbell)",,"",3,"normal",11,10,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Shoulder Press (Machine Plates)",,"",0,"normal",23,18,,,
"Afternoon workout 💪","19 May 2025, 17:43","19 May 2025, 18:52","","Shoulder Press (Machine Plates)",,"",1,"normal",30,12,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Chest Press (Machine)",,"",0,"warmup",47,12,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Chest Press (Machine)",,"",1,"normal",71,8,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Chest Press (Machine)",,"",2,"normal",77,10,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Chest Press (Machine)",,"",3,"normal",83,10,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Chest Press (Machine)",,"",4,"normal",89,7,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Lat Pulldown (Cable)",,"",0,"normal",50,15,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Lat Pulldown (Cable)",,"",1,"normal",65,15,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Lat Pulldown (Cable)",,"",3,"normal",69,12,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Triceps Dip",,"",0,"normal",,20,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Triceps Dip",,"",1,"normal",,18,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Triceps Dip",,"",2,"normal",,12,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Preacher Curl (Dumbbell)",,"",0,"normal",8,12,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Preacher Curl (Dumbbell)",,"",1,"normal",10,12,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Preacher Curl (Dumbbell)",,"",2,"normal",10,10,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Front Raise (Dumbbell)",,"",0,"normal",12,10,,,
"Afternoon workout 💪","15 May 2025, 17:40","15 May 2025, 18:45","","Front Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Incline Bench Press (Smith Machine)",,"",0,"warmup",10,22,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Incline Bench Press (Smith Machine)",,"",1,"warmup",40,10,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,8,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Incline Bench Press (Smith Machine)",,"",3,"normal",65,8,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Incline Bench Press (Smith Machine)",,"",4,"normal",70,7,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Iso-Lateral Row (Machine)",,"",0,"normal",55,8,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Iso-Lateral Row (Machine)",,"",1,"normal",65,9,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Iso-Lateral Row (Machine)",,"",2,"normal",75,8,,,
"Evening workout 🏋️","14 May 2025, 17:46","14 May 2025, 19:14","","Iso-Lateral Row (Machine)",,"",3,"normal",61,10,,,
